Jedovatost,Tvar klobouku,Povrch klobouku,Barva klobouku,Výstupky,Zápach,Pøipojení lupenù,Umístìní lupenù,Velikost lupenù,Barva lupenù,Tvar nohy,Zakonèení nohy,Povrch tøenì nad prstenem,Povrch tøenì pod prstenem,Barva tøenì nad prstenem,Barva tøenì pod prstenem,Typ závoje,Barva závoje,Poèet prstenù,Typ prstenù,Barva výtrusù,Populace,Prostøedí,Náhodné urèení ruskou ruletou
"Nejedovatá","Zvonovitý","Hladký","Bílá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Rozšiøující","Kuželovitý","Hedvábný","Hladký","Bílá","Bílá","Èásteèný","Bílá","Není","Svìšený","Bílá","Poèetná","Travina","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Bílá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Rozšiøující","Kuželovitý","Hedvábný","Hladký","Bílá","Bílá","Èásteèný","Bílá","Není","Svìšený","Bílá","Roztroušená","Travina","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Bílá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Rozšiøující","Kuželovitý","Hladký","Hedvábný","Bílá","Bílá","Èásteèný","Bílá","Není","Svìšený","Bílá","Poèetná","Travina","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Bílá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Rozšiøující","Kuželovitý","Hladký","Hedvábný","Bílá","Bílá","Èásteèný","Bílá","Není","Svìšený","Bílá","Roztroušená","Travina","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Bílá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Rozšiøující","Kuželovitý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Není","Svìšený","Bílá","Poèetná","Travina","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Bílá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Rozšiøující","Kuželovitý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Není","Svìšený","Bílá","Roztroušená","Travina","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Bílá","Žádné","Žádný","Volné","Nahlouèené","Široká","Šedá","Rozšiøující","Kuželovitý","Hedvábný","Hedvábný","Bílá","Bílá","Èásteèný","Bílá","Není","Svìšený","Bílá","Poèetná","Travina","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Bílá","Žádné","Žádný","Volné","Nahlouèené","Široká","Šedá","Rozšiøující","Kuželovitý","Hedvábný","Hedvábný","Bílá","Bílá","Èásteèný","Bílá","Není","Svìšený","Bílá","Roztroušená","Travina","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Bílá","Žádné","Žádný","Volné","Nahlouèené","Široká","Šedá","Rozšiøující","Kuželovitý","Hedvábný","Hladký","Bílá","Bílá","Èásteèný","Bílá","Není","Svìšený","Bílá","Poèetná","Travina","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Bílá","Žádné","Žádný","Volné","Nahlouèené","Široká","Šedá","Rozšiøující","Kuželovitý","Hedvábný","Hladký","Bílá","Bílá","Èásteèný","Bílá","Není","Svìšený","Bílá","Roztroušená","Travina","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Bílá","Žádné","Žádný","Volné","Nahlouèené","Široká","Šedá","Rozšiøující","Kuželovitý","Hladký","Hedvábný","Bílá","Bílá","Èásteèný","Bílá","Není","Svìšený","Bílá","Poèetná","Travina","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Bílá","Žádné","Žádný","Volné","Nahlouèené","Široká","Šedá","Rozšiøující","Kuželovitý","Hladký","Hedvábný","Bílá","Bílá","Èásteèný","Bílá","Není","Svìšený","Bílá","Roztroušená","Travina","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Bílá","Žádné","Žádný","Volné","Nahlouèené","Široká","Šedá","Rozšiøující","Kuželovitý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Není","Svìšený","Bílá","Poèetná","Travina","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Bílá","Žádné","Žádný","Volné","Nahlouèené","Široká","Šedá","Rozšiøující","Kuželovitý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Není","Svìšený","Bílá","Roztroušená","Travina","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Hnìdá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Hnìdá","Èetná","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Hnìdá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Hnìdá","Ve svazcích","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Hnìdá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Hnìdožlutá","Èetná","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Hnìdá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Hnìdožlutá","Ve svazcích","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Hnìdá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Oranžová","Èetná","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Hnìdá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Oranžová","Ve svazcích","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Hnìdá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Žlutá","Èetná","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Hnìdá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Žlutá","Ve svazcích","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Hnìdá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Hnìdá","Èetná","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Hnìdá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Hnìdá","Ve svazcích","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Hnìdá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Hnìdožlutá","Èetná","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Hnìdá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Hnìdožlutá","Ve svazcích","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Hnìdá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Oranžová","Èetná","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Hnìdá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Oranžová","Ve svazcích","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Hnìdá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Žlutá","Èetná","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Hnìdá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Žlutá","Ve svazcích","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Oranžová","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Hnìdá","Èetná","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Oranžová","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Hnìdá","Ve svazcích","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Oranžová","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Hnìdožlutá","Èetná","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Oranžová","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Hnìdožlutá","Ve svazcích","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Oranžová","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Oranžová","Èetná","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Oranžová","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Oranžová","Ve svazcích","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Oranžová","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Žlutá","Èetná","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Oranžová","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Žlutá","Ve svazcích","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Oranžová","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Hnìdá","Èetná","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Oranžová","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Hnìdá","Ve svazcích","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Oranžová","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Hnìdožlutá","Èetná","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Oranžová","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Hnìdožlutá","Ve svazcích","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Oranžová","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Oranžová","Èetná","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Oranžová","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Oranžová","Ve svazcích","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Oranžová","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Žlutá","Èetná","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Oranžová","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Žlutá","Ve svazcích","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Žlutá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Hnìdá","Èetná","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Žlutá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Hnìdá","Ve svazcích","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Žlutá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Hnìdožlutá","Èetná","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Žlutá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Hnìdožlutá","Ve svazcích","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Žlutá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Oranžová","Èetná","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Žlutá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Oranžová","Ve svazcích","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Žlutá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Žlutá","Èetná","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Žlutá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Hnìdá","Jeden","Svìšený","Žlutá","Ve svazcích","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Žlutá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Hnìdá","Èetná","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Žlutá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Hnìdá","Ve svazcích","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Žlutá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Hnìdožlutá","Èetná","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Žlutá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Hnìdožlutá","Ve svazcích","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Žlutá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Oranžová","Èetná","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Žlutá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Oranžová","Ve svazcích","Listí","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Žlutá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Žlutá","Èetná","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Pevné","Tìsné","Široká","Žlutá","Rozšiøující","Kuželovitý","Hladký","Hladký","Oranžová","Oranžová","Èásteèný","Oranžová","Jeden","Svìšený","Žlutá","Ve svazcích","Listí","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Volné","Tìsné","Široká","Bílá","Rozšiøující","Zakoøenìný","Šupinovitý","Šupinovitý","Hnìdá","Hnìdá","Èásteèný","Bílá","Není","Svìšený","Bílá","Samostatná","Cesty","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Hnìdá","Žádné","Žádný","Volné","Tìsné","Široká","Bílá","Rozšiøující","Zakoøenìný","Šupinovitý","Šupinovitý","Hnìdá","Hnìdá","Èásteèný","Bílá","Není","Svìšený","Bílá","Samostatná","Les","Jedovatá"
"Nejedovatá","Zvonovitý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Bílá","Rozšiøující","Kuželovitý","Hedvábný","Hedvábný","Bílá","Bílá","Èásteèný","Bílá","Není","Svìšený","Bílá","Poèetná","Travina","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Bílá","Rozšiøující","Kuželovitý","Hedvábný","Hedvábný","Bílá","Bílá","Èásteèný","Bílá","Není","Svìšený","Bílá","Roztroušená","Travina","Nejedovatá"
"Nejedovatá","Zvonovitý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Bílá","Rozšiøující","Kuželovitý","Hedvábný","Hladký","Bílá","Bílá","Èásteèný","Bílá","Není","Svìšený","Bílá","Poèetná","Travina","Nejedovatá"
